,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of",AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
10/1990,,,,,,,,,,,,,0.00085653,,,2.87114967,0.0113885,0.00774383,,0.6459553,,,,5.04559633,6.79496833,,0.00072946,2.06231667,,,0.30528667,0.00007672,,,,,,,,,,,,,,,,,,,5.04559633,,9.4043061,,,,,,0.07522208,0.0060603,,0.35385296,,,,,,,,,,,,,,0.00297413,,,,,,1.07031631,,,,,,,0,5.0456,,,,,0,,0,,,
11/1990,,,,,,,,,,,,,0.00117801,,,1.65925403,0.02069731,0.00774383,,0.6342813,,,,3.81291289,7.76193339,,0.00069385,2.06231667,,,0.30528667,,,,,,,,,,,,,,,,,,,,3.81291289,,10.35373094,,,,,,0.05570003,0.0060603,,0.35385296,,,,,,0.00085468,,,,,,,,0.00297413,,,,,,1.07031631,,,,,,,0,3.81291,,,,,0,,0,,,
12/1990,,,,,,,,,,,,,0.00133878,,,0.33314043,0.01387057,0.00774383,,0.56020255,,,,2.43399893,8.42890628,,0.00063231,2.06231667,,,0.30528667,,,,,,,,,,,,,,,,,,,,2.43399893,,12.09862298,,,,,,0.08449107,0.0060603,,0.35385296,,,,,,0.000008,,,,,,,,0.00297413,,,,,,1.07031631,,,,,,,0,2.434,,,,,0,,0,,,
01/1991,,,,,,,,,,,,,,,,0.56226613,,0.01772609,,0.0023478,,,0.00354181,1.33476823,7.03399943,,,1.23519348,,,0.33581533,,,,,,,,0.36078489,,,,,,,,,,,,1.69555312,,8.60500824,,0.00025982,,,,0.10377638,0.00129975,,0.33305943,,,,,,0.00015385,,,,,,,,0.00327154,,0.36078489,,,,0.30706561,,,,,,,0,1.69555,,,,,0.360785,,0,,,
02/1991,,,,,,,,,,,,,,,,0.57421178,,0.01460577,,0.00176583,,,0.00354181,1.343004,5.45140959,,,1.48029732,,,0.33581533,,,,,,,,0.43184743,,,,,,,,,,,,1.77485143,,7.26752224,,0.00022662,,,,0.10377638,0.00129975,,0.33305943,,,,,,0.00017948,,,,,,,,0.00327154,,0.43184743,,,,0.30706561,,,,,,,0,1.77485,,,,,0.431847,,0,,,
03/1991,,,,,,,,,,,,,,,,1.09467331,,0.01485658,,0.00177849,,,0.00354181,1.86377821,6.27272329,,,1.59056241,,,0.33581533,,,,,,,,0.43103669,,,,,,,,,,,,2.2948149,,8.19910103,,0.00034421,,,,0.10377638,0.00129975,,0.33305943,,,,,,0.0001111,,,,,,,,0.00327154,,0.43103669,,,,0.30706561,,,,,,,0,2.29481,,,,,0.431037,,0,,,
04/1991,,,,,,,,,,,,,,,,0.12180164,,0.01404514,,0.001835,,,0.00354181,0.8899894,7.26214212,,,1.83807611,,,0.33581533,,,,,,,,0.4089125,,,,,,,,,,,,1.2989019,,9.43603356,,0.00029309,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.4089125,,,,0.30706561,,,,,,,0,1.2989,,,,,0.408913,,0,,,
05/1991,,,,,,,,,,,,,,,,1.08517579,,0.0138445,,0.00164918,,,0.00354181,1.85291334,6.9955754,,,2.25258026,,,0.33581533,,,,,,,,0.45237209,,,,,,,,,,,,2.30528543,,10.19777099,,0.00022935,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.45237209,,,,0.30706561,,,,,,,0,2.30529,,,,,0.452372,,0,,,
06/1991,,,,,,,,,,,,,,,,0.22204321,0.02210539,0.01327502,,0.00179721,,,0.00354181,1.01155281,6.75302369,,,2.0936502,,,0.33581533,,,,,,,,0.40087652,,,,,,,,,,,,1.41242932,,9.18248923,,0.00031745,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.40087652,,,,0.30706561,,,,,,,0,1.41243,,,,,0.400877,,0,,,
07/1991,,,,,,,,,,,,,,,,0.24148372,0.00739838,0.01412334,0.00781947,0.00155258,,,0.00354181,1.0246578,6.15024668,,,2.38809025,,,0.33581533,,,,,,,,0.47263398,,,,,,,,,,,,1.49729178,,8.87415227,,0.00026579,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.47263398,,,,0.30706561,,,,,,,0,1.49729,,,,,0.472634,,0,,,
08/1991,,,,,,,,,,,,,,,,1.1465798,0.01973864,0.01598963,0.01025914,0.0017667,,,0.00354181,1.94657799,6.73621318,,,1.97033809,,,0.33581533,,,,,,,,0.48178807,,,,,,,,,,,,2.42836605,,9.0423666,,0.00022955,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.48178807,,,,0.30706561,,,,,,,0,2.42837,,,,,0.481788,,0,,,
09/1991,,,,,,,,,,,,,,,,,0.01372137,0.01567538,0.00812157,0.00186178,,,0.00354181,0.79155173,4.97110919,,,1.97818208,,,0.33581533,,,,,,,,0.48066773,,,,,,,,,,,,1.27221946,,7.28588307,,0.00015709,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.48066773,,,,0.30706561,,,,,,,0,1.27222,,,,,0.480668,,0,,,
10/1991,,,,,,,,,,,,,,,,0.69299257,0.01252735,0.01657681,,0.00167788,,,0.00354181,1.47607118,6.37838938,,,1.85079667,,,0.33581533,,,,,,,,0.43909785,,,,,,,,,,,,1.91516903,,8.56500138,,0.00028204,,,,0.10377638,0.00129975,,0.33305943,,,,,,,,,,,,,,0.00327154,,0.43909785,,,,0.30706561,,,,,,,0,1.91517,,,,,0.439098,,0,,,
11/1991,,,,,,,,,,,,,,,,1.28124282,0.02276705,0.01627584,,0.00193037,,,0.00354181,2.07540701,5.90289197,,,1.68842604,,,0.33581533,,,,,,,,0.45970422,,,,,,,,,,,,2.53511123,,7.92713335,,0.00023626,,,,0.10377638,0.00129975,,0.33305943,,,,,,0.00094014,,,,,,,,0.00327154,,0.45970422,,,,0.30706561,,,,,,,0,2.53511,,,,,0.459704,,0,,,
12/1991,,,,,,,,,,,,,,,,0.99806841,0.01525763,0.0139463,,0.00203719,,,0.00354181,1.78160394,6.03737609,,,1.60080708,,,0.33581533,,,,,,,,0.71987803,,,,,,,,,,,,2.50148197,,7.97399851,,0.00027108,,,,0.10377638,0.00129975,,0.33305943,,,,,,0.0000088,,,,,,,,0.00327154,,0.71987803,,,,0.30706561,,,,,,,0,2.50148,,,,,0.719878,,0,,,
01/1992,,,,,,,,,,,,,0.44504167,,,0.48923411,,0.0194987,,0.02438333,,,0.43166092,12.87739882,4.86947481,,,0.97389606,,,0.36939687,,,,0.00030958,,,,0.07753782,,,,,,,,,10.44057283,,,12.87739882,0.07753782,6.49770702,,,0.00167442,,,0.01345036,,,0.73591904,,,,,,0.00016924,,0.00967775,,,,,,0.00359869,,,,,,0.2721955,,,0.06786007,,,,0.0775378,12.8774,,,,,0.0775378,,0,,,
02/1992,,,,,,,,,,,,,0.44504167,,,0.41027663,,0.01606635,,0.02438333,,,0.43166092,14.27836385,4.5284221,,,1.14309922,,,0.36939687,,,,0.00028031,,,,0.13351465,,,,,,,,,11.92659618,,,14.27836385,0.13351465,6.36275356,,,0.00231638,,,0.01011174,,,0.73591904,,,,,,0.00019743,,0.00541863,,,,,,0.00359869,,,,,,0.2721955,,,0.12809602,,,,0.133515,14.2784,,,,,0.133515,,0,,,
03/1992,,,,,,,,,,,,,0.44504167,,,0.40901904,,0.01634223,,0.02438333,,,0.43166092,14.82970851,5.49473811,2.97,,1.32122957,,,0.36939687,,,,0.00029874,,,,0.06144155,,,,,,,,,12.47456428,,,14.82970851,0.06144155,10.5026187,,,0.00198295,,,0.01487865,,,0.73591904,,,,,,0.00012221,,0.00847825,,,,,,0.00359869,,,,,,0.2721955,,,0.0529633,,,,0.0614415,14.8297,,,,,0.0614415,,0,,,
04/1992,,,,,,,,,,,,,0.44504167,,,0.40841999,,0.01544966,,0.02438333,,,0.43166092,13.30422298,5.19536962,,,1.33921274,,,0.36939687,,,,0.0003432,,,,1.05898957,,,,,,,,,10.9541037,,,14.29058754,0.072625,7.25127785,,,0.0011758,,,0.01227467,,,0.73591904,,,,,,,,0.00887439,,,,,,0.00359869,,0.98636457,,,,0.2721955,,,0.06375061,,,,0.072625,14.2906,,,,,1.05899,,0,,,
05/1992,,,,,,,,,,,,,0.44504167,,,0.33325262,,0.01522895,,0.02438333,,,0.43166092,14.06081374,5.57431708,,,1.52657084,,,0.36939687,,,,0.00029603,,,,1.09621435,,,,,,,,,11.78570898,,,15.08051258,0.07651551,7.82155391,,,0.00082367,,,0.01300036,,,0.73591904,,,,,,,,0.00933134,,,,,,0.00359869,,1.01969884,,,,0.2721955,,,0.06718417,,,,0.0765155,15.0805,,,,,1.09621,,0,,,
06/1992,,,,,,,,,,,,,0.44504167,,,0.37237175,,0.01460252,,0.02438333,,,0.43166092,14.6472665,5.61410656,,,1.60093495,,,0.36939687,,,,0.00030199,,,,1.16030222,,,,,,,,,12.33371034,,,15.73176748,0.07580125,7.86712592,,,0.00060325,,,0.01317949,,,0.73591904,,,,,,,,0.00813043,,,,,,0.00359869,,1.02355225,,,,0.2721955,,0.06094872,0.06767082,,,,0.0758012,15.7318,,,,,1.1603,,0,,,
07/1992,,,,,,,,,,,,,0.44504167,,,0.34140802,,0.01553567,0.00860142,0.02438333,,,0.43166092,14.22564276,6.55768572,,,1.6044237,,,0.36939687,,,,0.00034808,,,,1.16962303,,,,,,,,,11.93284229,,,15.30957446,0.08569134,8.82657994,,,0.00133144,,,0.01312477,,,0.73591904,,,,,,,,0.00739542,,,,,,0.00359869,,1.06432385,,,,0.2721955,,0.01960784,0.07829592,,,,0.0856913,15.3096,,,,,1.16962,,0,,,
08/1992,,,,,,,,,,,,,0.44504167,,,0.36249453,,0.01758859,0.01128506,0.02438333,,,0.43166092,16.22605162,5.75242238,,,1.44461199,,,0.36939687,,,,0.000315,,,,1.04677046,,,,,,,,,13.9078375,,,17.18687564,0.08594644,7.86175879,,,0.00183169,,,0.0122151,,,0.73591904,,,,,,,,0.00783977,,,,,,0.00359869,,0.96082402,,,,0.2721955,,,0.07810667,,,,0.0859464,17.1869,,,,,1.04677,,0,,,
09/1992,,,,,,,,,,,,,0.44504167,,,0.40727021,,0.01724292,0.00893373,0.02438333,,,0.43166092,15.10305254,5.73726448,,,1.42448457,,,0.36939687,,,,0.00033507,,,,0.96988751,,,,,,,,,12.73924714,,,16.00751094,0.06542912,7.80437649,,,0.00184943,,,0.01570996,,,0.73591904,,,,,,,,0.006572,,,,,,0.00359869,,0.9044584,,,,0.2721955,,,0.05885712,,,,0.0654291,16.0075,,,,,0.969888,,0,,,
10/1992,,,,,,,,,,,,,0.44504167,,,0.52695472,,0.01823449,,0.02438333,,,0.43166092,12.73343346,6.20147512,,,1.27755441,,,0.36939687,,,,0.00038711,,,,1.08228391,,,,,,,,,10.25983329,,,13.7384963,0.07722107,8.11576858,,,0.00263087,,,0.01298094,,,0.73591904,,,,,,,,0.01244309,,,,,,0.00359869,,1.00506284,,,,0.2721955,,,0.06477798,,,,0.0772211,13.7385,,,,,1.08228,,0,,,
11/1992,,,,,,,,,,,,,0.44504167,,,0.44330727,,0.01790343,,0.02438333,,,0.43166092,13.39557072,6.24694881,,,1.38543738,,,0.36939687,,,,0.00032097,,,,1.06314248,,,,,,,,,11.00623309,,,14.41382735,0.04488584,8.28787246,,,0.00314645,,,0.01114717,,,0.73591904,,,,,,0.00103416,,0.00765743,,,,,,0.00359869,,1.01825664,,,,0.2721955,,,0.03722841,,,,0.0448858,14.4138,,,,,1.06314,,0,,,
12/1992,,,,,,,,,,,,,0.44504167,,,0.42204935,,0.01534093,,0.02438333,,,0.43166092,13.4476149,6.63347522,,,1.37604458,,,0.36939687,,,,0.00031392,,,,1.43264901,,,,,,,,,11.08281406,,,14.81177349,0.06849042,8.6956192,,,0.00228484,,,0.01231688,,,0.73591904,,,,,,0.00000968,,0.0082815,,,,,,0.00359869,,1.36415859,,,,0.2721955,,,0.06020891,,,,0.0684904,14.8118,,,,,1.43265,,0,,,
01/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01969369,,0.00250621,,,0.01079201,8.82017826,3.02461113,,,0.52643569,,,0.43958227,,,,,,,,0.04660272,,,,,,,,,6.13662513,,,8.82017826,0.04660272,4.00467006,,0.00011319,,,,0.00419843,0.03075384,,1.34216228,,,,,,0.0002014,,0.00531506,,,,,,0.00428244,,,,,,0.44163145,,,0.04128766,,0.17187301,,0.0466027,8.82018,,,,,0.0466027,0.00144805,0,,,
02/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01622701,,0.00224976,,,0.01079201,9.03971251,3.10153519,,,0.5324132,,,0.43958227,,,,,,,,0.04202507,,,,,,,,,6.35983004,,,9.03971251,0.04202507,4.08757163,,0.00013211,,,,0.00419843,0.03075384,,1.34216228,,,,,,0.00023494,,0.00403312,,,,,,0.00428244,,,,,,0.44163145,,,0.03799195,,0.18428889,,0.0420251,9.03971,,,,,0.0420251,0.00144805,0,,,
03/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01650566,,0.00277815,,,0.01079201,9.73871378,3.80239881,,,0.62249023,,,0.43958227,,,,,,,,0.05240473,,,,,,,,,7.05809704,,,9.73871378,0.05240473,4.87851227,,0.00014886,,,,0.00419843,0.03075384,,1.34216228,,,,,,0.00014543,,0.00498641,,,,,,0.00428244,,,,,,0.44163145,,,0.04741832,,0.1938381,,0.0524047,9.73871,,,,,0.0524047,0.00144805,0,,,
04/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01560416,,0.0016965,,,0.01079201,10.69807064,3.23401551,0.2046,,0.62231268,,,0.43958227,,,,,,,,0.15908571,,,,,,,,,8.0196092,,,10.81311791,0.04403844,4.51455142,,0.00012214,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00556761,,,,,,0.00428244,,0.11504727,,,,0.44163145,,,0.03847083,,1.85700909,,0.0440384,10.8131,,,,,0.159086,0.00144805,0,,,
05/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01538124,,0.00193713,,,0.01079201,10.23930195,3.12183459,0.0198,,0.70303873,,,0.43958227,,,,,,,,0.16803659,,,,,,,,,7.56080505,,,10.3551436,0.05219494,4.29829657,,0.00013988,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00491727,,,,,,0.00428244,,0.11584165,,,,0.44163145,,,0.04727767,,2.12529455,,0.0521949,10.3551,,,,,0.168037,0.00144805,0,,,
06/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01474855,,0.00181652,,,0.01079201,10.49576531,3.52248072,,,0.7084836,,,0.43958227,,,,,,,,0.15135975,,,,,,,,,7.81803521,,,10.60609314,0.04103191,4.68458756,,0.00012639,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00548425,,,,,,0.00428244,,0.11032783,,,,0.44163145,,,0.03554766,,2.28769636,,0.0410319,10.6061,,,,,0.15136,0.00144805,0,,,
07/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01569103,0.01023569,0.00229467,,,0.01079201,10.5548112,3.65709781,,,0.68741433,,,0.43958227,,,,,,,,0.15925109,,,,,,,,,7.86543385,,,10.66470281,0.04935948,4.79813539,,0.00011732,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00709609,,,,,,0.00428244,,0.10989161,,,,0.44163145,,,0.04226339,,4.64486369,,0.0493595,10.6647,,,,,0.159251,0.00144805,0,,,
08/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01776448,0.01342922,0.00200075,,,0.01079201,10.51091597,3.74256899,,,0.64077787,,,0.43958227,,,,,,,,0.18295181,,,,,,,,,7.8165479,,,10.62336051,0.07050727,4.8369701,,0.00013498,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00641665,,,,,,0.00428244,,0.11244454,,,,0.44163145,,,0.06409062,,5.04415057,,0.0705073,10.6234,,,,,0.182952,0.00144805,0,,,
09/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01741535,0.01063114,0.00192893,,,0.01079201,10.01490241,3.68060239,,,0.70463668,,,0.43958227,,,,,,,,0.18437122,,,,,,,,,7.32373586,,,10.13361079,0.06566284,4.83886231,,0.00015248,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00775395,,,,,,0.00428244,,0.10553867,,,,0.44163145,,0.01316971,0.05790889,,5.60098574,,0.0656628,10.1336,,,,,0.184371,0.00144805,0,,,
10/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01841684,,0.00206416,,,0.01079201,10.77325806,3.4615825,0.0231,,0.64610437,,,0.43958227,,,,,,,,0.23028597,,,,,,,,,8.09156516,,,10.90192162,0.10162241,4.58441012,,0.00017325,,,,0.00419843,0.03075384,,1.34216228,,,,,,,,0.00656478,,,,,,0.00428244,,0.12866356,,,,0.44163145,,,0.09505763,,8.61013511,,0.101622,10.9019,,,,,0.230286,0.00144805,0,,,
11/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01808246,,0.00225863,,,0.01079201,10.49828346,3.38786362,,,0.60100668,,,0.43958227,,,,,,,,0.19595401,,,,,,,,,7.81547939,,,10.63004541,0.06419206,4.44249354,,0.00019369,,,,0.00419843,0.03075384,,1.34216228,,,,,,0.00123065,,0.00626876,,,,,,0.00428244,,0.13176195,,,,0.44163145,,,0.05792331,,10.63933552,,0.0641921,10.63,,,,,0.195954,0.00144805,0,,,
12/1993,,,,,,,,,,,,,0.52959958,,,0.29617056,,0.01549434,,0.00224215,,,0.01079201,9.47864881,3.64320875,,,0.65758594,,,0.43958227,,,,,,,,0.33354425,,,,,,,,,6.79962027,,,9.65903172,0.15316134,4.75441793,,0.00024188,,,,0.00419843,0.03075384,,1.34216228,,,,,,0.00001152,,0.01434315,,,,,,0.00428244,,0.18038292,,,,0.44163145,,,0.13881819,,12.65052937,,0.153161,9.65903,,,,,0.333544,0.00144805,0,,,
01/1994,,,,,,,,,,,,,0.6302235,,,0.71632055,0.06416667,0.01890594,,0.00592735,,,0.00990758,9.54820085,10.74197175,,,0.20065471,,,0.5231029,,,0.18930377,,,,,0.16110018,,,,,,,,,6.45136454,,,9.62983914,0.07946189,11.46572936,,0.00011312,,,,0.00900917,0.08304748,,0.46212702,,,,,,0.00023966,,0.02914756,,,,,,0.00509611,,0.08163829,,,,0.90244839,,,0.05031434,,0.00270244,,0.0794619,9.62984,,,,,0.1611,,0,,,
02/1994,,,,,,,,,,,,,0.6302235,,,1.05798364,0.06416667,0.01557793,,0.00716087,,,0.00990758,10.66884391,10.86319532,,,0.20111292,,,0.5231029,,,0.18930377,,,,,0.13042133,,,,,,,,,7.23239908,,,10.75739892,0.04186631,11.58741114,,0.00011312,,,,0.00900917,0.08304748,,0.46212702,,,,,,0.00027958,,0.02519326,,,,,,0.00509611,,0.08855502,,,,0.90244839,,,0.01667305,,0.0029481,,0.0418663,10.7574,,,,,0.130421,,0,,,
03/1994,,,,,,,,,,,,,0.6302235,,,1.06113565,0.06416667,0.01584543,,0.00812682,,,0.00990758,12.76192478,13.10387599,,,0.23464562,,,0.5231029,,,0.18930377,,,,,0.14822974,,,,,,,,,9.32120102,,,12.86478316,0.04537137,13.86162451,,0.00011312,,,,0.00900917,0.08304748,,0.46212702,,,,,,0.00017306,,0.0224662,,,,,,0.00509611,,0.10285838,,,,0.90244839,,,0.02290517,,0.00314946,,0.0453714,12.8648,,,,,0.14823,,0,,,
