,AF: Trade Balance: Advanced Economies: Cyprus,AF: Trade Balance: Advanced Economies: Italy,AF: Trade Balance: Advanced Economies: Ireland,AF: Trade Balance: Advanced Economies: Norway,AF: Trade Balance: Advanced Economies: Sweden,AF: Trade Balance: Advanced Economies: Belgium,AF: Trade Balance: Advanced Economies: Denmark,AF: Trade Balance: Advanced Economies: Malta,AF: Trade Balance: Advanced Economies: Netherlands,AF: Trade Balance: Advanced Economies: Slovenia,AF: Trade Balance: Advanced Economies: Portugal,AF: Trade Balance: Advanced Economies: Greece,AF: Trade Balance: Advanced Economies: Spain,AF: Trade Balance: Advanced Economies: Lithuania,AF: Trade Balance: Advanced Economies: Germany,AF: Trade Balance: Advanced Economies: France,AF: Trade Balance: Advanced Economies: Luxembourg,AF: Trade Balance: Advanced Economies: Finland,AF: Trade Balance: Advanced Economies: Australia,AF: Trade Balance: Advanced Economies: Israel,AF: Trade Balance: Advanced Economies: Austria,AF: Trade Balance: Advanced Economies: Latvia,AF: Trade Balance,AF: Trade Balance: Advanced Economies: Iceland,AF: Trade Balance: Other Countries Not Elsewhere Classified,AF: Trade Balance: Countries or Area Not Specified,AF: Trade Balance: Advanced Economies: Taiwan,AF: Trade Balance: Advanced Economies: Switzerland,AF: Trade Balance: Advanced Economies,AF: Trade Balance: Advanced Economies: Japan,AF: Trade Balance: Emerging and Developing Economies,AF: Trade Balance: European Union,AF: Trade Balance: Advanced Economies: Vatican,AF: Trade Balance: Advanced Economies: Singapore,AF: Trade Balance: Euro Area,AF: Trade Balance: Advanced Economies: Estonia,AF: Trade Balance: Advanced Economies: Canada,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Kosovo,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AF: Trade Balance: Advanced Economies: United Kingdom,AF: Trade Balance: Advanced Economies: Slovak Republic,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Armenia,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Montenegro, Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AF: Trade Balance: Advanced Economies: United States,AF: Trade Balance: Advanced Economies: Hong Kong SAR,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AF: Trade Balance: Advanced Economies: Czech Republic,AF: Trade Balance: Emerging and Developing Economies: Europe,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Non-Fuel,"AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Fuel,AF: Trade Balance: Advanced Economies: New Zealand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: India,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AF: Trade Balance: Advanced Economies: South Korea,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,"AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: China,AF: (DC)Trade Balance: Special Categories,AF: (DC)Trade Balance: Advanced Economies: (Old)Belgium-Luxembourg,"AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro
03/1995,,-0.22174209,-0.20562362,0.19105651,-0.02579065,,0.68712937,0.0134265,-0.76515491,-0.12294519,0.03337329,-0.02590909,-1.03587332,0.0001383,-2.80854281,-1.9726869,,0.83581614,0.00001281,,0.07673297,-0.04552176,-37.34210722,,,,-0.2123,0.31832018,-37.80565386,-22.37519091,0.46354664,-5.10546069,,-4.22513378,-1.29445304,-0.00431793,0.04119263,,,,0.00811695,-0.85129255,-3.32106139,-0.30111669,-0.00715,0.01204545,,,,,,-2.57180767,0.00075362,-0.01195455,,0.17272727,-2.74862373,,-5.71530419,11.86816205,,-0.09064379,10.80752086,-10.57896581,-1.06064119,,,-0.23924206,-0.77477273,,,-34.8519972,,-2.49011002,0.04240001,,,,-0.21746559,,-0.00015733,-0.23226492,,-0.80348872,,-1.62309091,,-4.96529536,,-0.09568909,0.61759091,,5.25549407,,,,,,,
06/1995,0.00206096,-0.64707864,-0.09498107,0.10260844,-0.02677344,,0.71939468,-2.54483603,-0.77795135,-0.11223723,,,-0.86070892,-0.00025887,-3.43658451,-2.39930411,,0.29807689,0.02312546,,0.08087883,-0.0162849,-55.55186614,,,,-0.32928182,0.39443965,-44.83794934,-16.63094545,-10.71391679,-12.82304738,,-4.68545516,-9.41689421,0.115854,-4.6702839,,,,0.01177797,-0.96696914,-2.69599994,-0.34167325,-0.00715,-0.15790909,,,,,,-3.46645986,0.00081096,-0.01195455,,1.09636364,-2.41394023,,-1.84141963,13.53577714,,-0.23165428,12.36465694,-10.6887011,-1.17112019,,0.01545455,-0.26689598,-0.77477273,,,-51.23008482,,-4.32178132,0.02014236,,,,-0.21592902,,-0.00018925,0.10667993,,-0.7634,,-0.70327273,,-6.09279514,,-0.343574,-3.75805455,,1.31813401,,,,,,,
09/1995,,-0.25405576,-0.16963423,0.00041333,-0.02421885,,0.666564,-0.59769342,-0.0235294,-0.11401006,,-0.0022,-0.44615327,-0.00044913,-2.02659274,-0.91207289,,-0.03332065,-2.30001113,,0.07579082,-0.01875,-42.42726324,,,,-0.68329091,0.27608021,-48.98613558,-24.19818182,6.55887234,-8.81349585,,-4.97311184,-5.08247655,0.03742818,0.08777343,-3.4529,,,0.03633389,-1.04614257,-2.77331972,-0.32602136,-0.00715,-0.40891818,,,,,,-4.05955037,0.0007975,-0.01195455,,-0.38727273,-3.00629094,0.09090909,-3.28989822,21.37183114,,-0.45291781,16.77180421,-12.77581539,-4.60002692,,0.00272727,-0.28427646,-0.77477273,,,-42.9685067,,0.54124346,-0.03889687,,,,-0.22822733,,-0.00030717,0.19360114,,-0.73565455,,-3.38827273,,-6.0969774,,0.03963636,-1.20302727,,-0.27121265,,,,,,,
12/1995,0.01603698,-0.14867966,-0.41717594,0.10145098,-0.02912286,,0.53788156,-1.54387206,-0.88592118,-0.11409843,0.09631843,-0.00454031,-0.30677282,0.0000297,-2.45910702,-7.83737376,,0.06093648,0.00452194,,0.08037207,0.1646837,-86.09921386,,,,-0.61638182,0.23514732,-56.31041343,-27.86632727,-29.78880043,-13.49189052,,-5.07160232,-10.24530119,-0.02951477,-0.43101596,-2.27784545,,,0.02410129,-0.89468665,-1.95055749,-0.3474778,-0.00715,-0.57779091,,,,,,-1.74241669,0.00083338,-0.01195455,,-0.00909091,-3.69766387,,-3.48396331,-0.66936341,,-0.70469076,-4.04730864,-25.85359523,-3.37794523,,,-0.30958549,-0.77477273,,,-75.45069255,,-10.64852131,0.03727134,,,,-0.22951442,,-0.00024967,0.12487966,,-1.88806583,,-3.47163636,,-6.60493211,,,-15.07143636,,3.43085521,,,,,,,
03/1996,0.00785709,-0.39795507,-0.59411147,0.63446439,0.05170168,,-0.33397084,-1.02329487,-0.51529863,0.20529946,-0.04515149,-0.11,-0.18645725,-0.02396228,-1.17230401,-7.4891836,,0.04367127,-0.02906417,,0.07529885,0.00194805,-84.51587528,,,,-0.7392,0.47835846,-55.45836466,-28.21934545,-29.05751061,-15.48442218,,-3.95090622,-5.98647615,,0.03951756,-0.30204674,,,0.00946162,-3.23595455,-5.44332966,-1.02139797,-0.0242,-0.14438182,,,,,,-3.8133613,0.00110198,-0.01039149,,-1.05636364,-1.3322502,,-3.0006618,-9.18087294,,-0.28449472,-12.97077216,-20.9648059,-3.78989922,,,-0.24375416,-1.66270127,,0.00727273,-76.03415595,,-8.48171932,0.00758004,,,,-0.26863229,,,-0.33993678,,-1.22411572,,-5.50578662,,-9.29458574,,0.0120375,-6.8279,,6.25856578,,,,,,,
06/1996,0.03286904,-1.8987273,-0.26734795,0.20937129,0.05033079,,-0.33152919,-1.31388957,-0.98001562,0.23352469,-0.01332747,-0.11,-0.39604869,-0.02439831,-4.02568514,-8.03501595,,0.00132623,0.00969824,,0.07292594,-0.09746835,-167.70050107,,,,-0.2211,0.31627627,-134.4831651,-28.11330228,-33.21733597,-20.14016693,,-76.16339256,-16.68285645,,0.00838225,-0.79111235,,,0.013898,-1.25035455,-1.33148744,-1.06543925,-0.0242,-0.14438182,,,,,,-5.91068398,0.00124125,-0.01289835,,-0.40181818,-1.81631376,0.09090909,-2.8583162,-8.53238314,,-0.23884535,-10.92927477,-21.18748532,-2.39689164,,,-0.24488843,-1.58903602,,-0.20282727,-160.92475964,,-6.77574143,0.01379696,,,,-0.25740455,,,-0.51488538,,-1.84724661,,-3.95357126,,-9.79037568,,0.0120375,-5.84623636,,1.20386125,,,,,,,
09/1996,0.00195925,-0.00048151,-0.1100033,0.03089787,0.04886308,,-0.33558872,-0.62688918,-53.17080736,0.20653744,,-0.11,-0.60475576,-0.02841695,-6.06065812,-4.85022552,,0.00495282,-1.06814209,,0.07465076,-0.15163837,-192.39716763,,,,-1.2474,0.17421796,-161.49336746,-31.15931972,-30.90380017,-69.34373643,,-48.89850323,-65.54700854,-0.14784128,-0.17843417,-0.24386593,,,0.0427385,-1.37905455,-1.36881561,-1.12075556,-0.0242,-1.3409,,,,,,-6.96948903,0.00125598,-0.01025626,,-0.58727273,-2.05907794,0.09090909,-2.06203535,-11.74299602,,-0.61588892,-13.51215967,-24.28814806,-1.76916365,,,-0.29540222,-1.5926589,,0.00646364,-183.9099314,,-8.48723623,0.04636908,,,,-0.28635441,,,-1.35213319,,-2.6147,,-4.49950617,,-8.72826378,,0.0120375,-6.48588182,,1.1473641,,,,,,,
12/1996,0.05465146,0.09354041,-0.01949772,0.21246065,0.0574674,,-0.25689215,-1.17350079,-5.74530798,0.22398386,,-0.22,-2.08897026,-0.02539155,-0.40827229,-4.42591931,,0.42968,0.07769259,,0.07438651,-0.09546043,-88.13608271,,,,-0.29298182,0.26804156,-58.40816752,-26.20906954,-29.72791519,-18.07877338,,-4.4558698,-13.59177836,-0.22136963,-0.06671058,-0.74094925,,,0.02831867,-2.80179091,-0.90051863,-1.15769392,-0.0242,-0.14438182,,,,,,5.47968361,0.00116082,-0.0104539,,-0.43454545,-2.05360454,-0.11,-1.11868585,-11.66570881,,-0.32711611,-15.46659359,-18.45815831,-3.80088478,,0.00090909,-0.31595518,-1.42560381,,0.10454545,-80.65543325,,-7.48064946,0.03203206,,,,-0.28100875,,,-2.50791286,,-3.19924676,,-4.65289364,,-10.4667748,,0.0120375,-12.13476364,,1.11336326,,,,,,,
03/1997,0.05407089,0.44662803,-0.0122359,0.16427784,-0.00228291,6.85168129,0.48528028,-0.00014587,-2.06158437,-0.01500368,,-0.12779221,-1.32784238,0.06229414,-0.00455803,-4.49238021,,3.17184082,-0.07790828,,-0.00050115,-0.10390274,-76.32342464,0.00143684,,,-0.07446364,0.27107768,-29.01552343,-11.27056362,-47.30790121,-5.11965866,,-3.8171374,1.91927789,-0.03784201,0.12402252,-0.85706364,,,0.01040778,-2.26604545,-4.82937997,-0.48344873,,0.10234789,,,,-0.01090797,,-6.63509477,0.00025702,,,0.61818182,-2.22363588,,-1.18130151,-12.6620469,,-0.2361702,-15.97549429,-28.20639269,-3.3134474,,,-0.25064348,-2.25533865,,0.00727273,-65.10802539,,-11.21539925,0.01686189,,,,-0.20801882,,,-2.15002266,,-4.829,,-8.43454296,,-10.08439829,,-0.05324182,-4.71513636,,,,,,,,,
06/1997,0.01611863,-0.21870326,-0.03735998,-0.08600233,-0.00269784,1.63468364,0.50182373,,-1.16834576,-0.01637701,,-0.12779221,-1.459561,0.0711893,-4.15944625,-7.61238425,-0.012347,0.47610032,-0.56343409,,-0.0037396,-0.14465138,-145.96137756,,,,-0.0891,0.21667139,-101.48241023,-26.57050915,-44.47896733,-17.50026413,,-44.6567009,-13.3142034,-0.03815405,0.21041261,-1.19700909,,,0.0152878,-2.29809091,-2.08869498,-0.51343354,,0.09511657,,,,-0.01239124,,-5.1872354,0.00025702,,,0.15363636,-3.04402569,,-1.63576983,-11.7134069,,-0.10775599,-15.39915163,-24.0706003,-3.68574473,,,-0.26396843,-2.21967643,,0.00636364,-138.08563728,,-7.87574028,0.01581669,,,,-0.21229617,,,-1.08419251,,-4.35839091,,-2.81719992,,-12.05764664,,-0.05324182,-8.71170909,,,,,,,,,
09/1997,0.01375327,-0.20318187,-0.48902293,0.05011962,-0.00267132,0.50830927,0.47005616,,-0.52920191,-0.01942261,,-0.12779221,0.03012689,0.06834849,-1.94291222,-0.12487754,,0.09061029,-0.04720343,,-0.00202951,-0.13971736,-134.47019835,,,,-0.211,0.28582026,-86.17951972,-22.50172465,-48.29067862,-7.45366709,,-41.85692302,-3.41413087,-0.04326598,0.10949518,-0.77007273,,,0.04701235,-1.6394,-2.37148938,-0.50385495,,0.08982217,,,,-0.01276476,,-2.11308947,0.00025702,,,-2.36636364,-2.38340931,,-2.6910755,-11.56347233,,-0.35828973,-14.110687,-27.11431501,-2.54721467,,0.00615455,-0.39111203,-2.48476564,,0.02502727,-124.70148306,,-9.76871529,0.01543905,,,,-0.20978157,,,-4.17029118,,-3.98716364,,-3.68605727,,-11.59724464,,-0.05324182,-10.06917273,,,,,,,,,
12/1997,0.02448202,-0.37105501,-0.03024645,0.09150681,-0.00234986,1.95739593,0.52818718,0.01449047,-0.69228436,-0.02079669,,-0.12779221,-0.01772863,0.08407807,-1.67155437,2.74281033,,0.58299391,-0.12955984,,-0.00396463,-0.1727938,-102.90339963,,,,-0.36099091,0.18273878,-48.29557653,-27.14795849,-54.6078231,-2.98974829,,-3.30875453,1.76122412,-0.04801068,-0.14196069,-3.44027273,,,0.03115054,-1.37920909,-3.62357951,-0.48879979,,0.11375881,,,,-0.01343602,,-3.45113964,0.00025702,,,-0.76363636,-2.80942253,,-4.27228773,-15.5984166,,-0.14224094,-20.5496786,-32.68154691,-4.951262,,0.34497455,-0.38518515,-2.50021928,,0.07636364,-88.96781472,,-13.93558492,0.03193068,,,,-0.23929436,,,-1.89253085,,-3.97408235,,-7.3652713,,-12.46071043,,-0.05324182,-11.67284545,,,,,,,,,
03/1998,0.00170682,-0.08136991,-0.01315294,-0.16741502,-0.01105755,3.1838994,0.92590787,0.00357255,-0.51405045,0.02727273,,-0.09439035,-0.35263533,0.00211114,-0.61109301,0.52098721,,2.91314886,-0.01310706,,-0.42327228,-0.15379001,-105.2209269,0.00653881,,,-0.16629091,0.34409449,-32.95957877,-23.09450145,-72.26134813,-5.72876903,,-4.26417249,4.34130916,0.05525721,0.11421642,-23.1,,,,-3.37408182,-7.76776912,-0.12289248,,0.31270955,,,,-0.0231161,,-3.10633048,0.00031363,,,9.91454545,-2.42445412,0.09090909,-5.89346888,-7.82028302,,-0.12444495,-34.01299746,-23.87629175,-26.19271444,,-0.0671,-0.14608484,-2.19426276,,0.10636364,-98.30350968,,-6.91741722,0.02651579,,,,0.08409465,,,-4.68464984,,-3.66413414,,2.14153344,,-10.61123773,,-0.3264525,-8.43325455,,,,,,0.01174365,,,
06/1998,0.00345991,-0.2457668,-0.0927081,0.08433631,-0.01142684,2.21868589,0.87406469,0.00424824,-0.49741262,-0.00789091,-0.02044247,-0.12785114,-0.13955111,0.00602462,-3.09871147,0.76452319,,1.34817958,-0.06856486,,-0.57424958,-0.11976549,-78.56842312,,,,-0.06949091,0.13999884,-35.76911788,-16.05454469,-42.79930524,-5.11235291,,-3.32172033,-0.58943726,0.12444601,0.07926999,-0.38727273,,,,-2.3177,-2.87191402,-0.134655,,0.29341398,,,,-0.02157438,,-1.66631263,0.00031363,,,-0.70727273,-1.40182672,,-1.80174149,-10.4357024,,-0.37171749,-12.96489712,-12.99770016,-2.52919472,,-0.0121,-0.16774723,-2.22868549,,0.07272727,-69.74015516,,-8.82826796,0.00379631,,,,0.10305074,,,-1.90064836,,-2.60450209,,1.19317603,,-11.48266818,,-0.3264525,-6.01656364,,,,,,,,,
09/1998,0.01045238,-0.11959386,-0.07106134,0.13064511,-0.01038379,0.02248203,0.90281134,0.00407999,-0.80475647,0.00703636,-0.02132396,-0.13491343,0.03593623,0.00483836,-1.7316553,1.32342536,,0.4778158,-0.08049172,,-0.22500825,-0.14755596,-60.32540051,0.00105531,,,-0.0253,0.15362894,-30.46579198,-10.9121192,-29.85960853,-6.24180483,,-2.82655429,-1.38736551,0.11848887,0.03572648,-0.11,,,,-1.54673636,-4.23608849,-0.13605233,,0.25206798,,,,-0.02153584,,-0.81005003,0.00031363,,,-1.21454545,-0.89966676,,-1.78100795,-9.0144781,,-0.10740439,-10.52785209,-12.50082991,-1.51337398,,0.02651545,-0.22110277,-1.94835343,,0.03619091,-52.33914873,,-7.98625178,0.04504382,,,,0.10717147,,,-3.1719717,,-2.73468543,,0.92187655,,-10.03478336,,-0.3264525,-4.70918182,,,,,,,,,
12/1998,0.02014665,0.00444842,-0.91339697,0.2917982,-0.01206109,0.56651635,1.00424039,0.00445206,-1.12216334,0.02909091,-0.01993508,-0.17020362,0.03506183,0.0088577,-3.45473586,8.10247512,,0.43552855,-0.04671138,,-0.22168971,-0.19819242,-67.19665142,,,,-0.02659091,0.18491307,-31.60453014,-15.92203493,-35.59212127,-2.41173164,,-2.68480036,3.08513206,0.11808064,0.05136644,-0.01909091,,,,-2.409,-4.30837309,-0.13920919,,0.25604485,,,,-0.02397368,,-0.95199797,0.00031363,,,0.41727273,-2.11327306,0.01818182,-1.4326596,-12.61099193,,-0.11514396,-14.69560879,-11.86643484,-2.08461686,,,-0.19010916,-1.69515287,,0.18454545,-56.58790681,,-10.60874461,0.02104648,,,,0.14074678,,,-0.3020123,,-2.4902461,,0.94432307,,-11.43131074,,-0.3264525,-7.42007273,,,,,,,,,
03/1999,0.00341635,0.05646727,0.00534091,0.03129121,0.01385117,0.82156241,0.40276072,0.00826155,-1.41166727,0.02234545,-0.05338727,-0.11345818,-0.07532091,0.01229645,-1.3389,-1.14456909,,1.62941182,-0.12058296,,-0.08432909,-0.08173963,-90.16441032,-0.00538028,,,-0.07757273,0.12677514,-42.81796443,-20.98439695,-47.34644589,-5.97755323,,-5.48526577,-2.14522041,-0.05989917,0.0836381,-0.20909295,0.00002477,,,-2.5619,-1.13598648,-0.34105201,,-0.05941573,,,,,,-1.72776241,0.00001218,,,-5.27818182,-1.27284036,,-2.99364833,-17.37037183,,-0.03588205,-20.65651619,-14.80233891,-3.28614435,,-0.0121,-0.06130519,-2.18093782,,0.05818182,-74.63392052,,-15.5304898,0.01343702,,,,-0.573358,,,-0.0233552,,-1.79301285,,-2.99882166,,-6.94840798,,-0.0490325,-5.19234545,,,,,,,,,
06/1999,,-0.19814182,-0.36890455,0.04684688,-0.926425,0.16541882,0.37621811,-0.00016414,-0.73736636,-0.06427273,,-0.17006,,0.01719088,-3.22251818,-1.03626273,-0.00737,1.12047636,-0.05735999,,-0.31586455,-0.15202247,-94.90371067,,,,-0.1012,0.10559612,-39.79941259,-17.32307801,-55.10429808,-8.39567838,,-4.01094306,-5.38902179,-0.06101128,-0.43610196,0.40834703,0.00002477,,,-0.40905455,-1.3010532,-0.35814905,,-0.06602758,,,,,,-2.05529718,0.00001218,,,-0.80272727,-1.60617881,0.01818182,-0.96820335,-18.02761673,,-0.2171426,-18.55749881,-11.88902278,-0.52988209,,-0.01654464,-0.06323136,-2.41730887,,0.00272727,-79.4100052,,-15.49370547,0.05198981,,,,-0.55010843,,,-0.03402062,,-2.04285764,,-2.01532466,,-8.20883182,,-0.0490325,-4.69355552,,,,,,,,,
09/1999,0.00825396,-0.02529182,0.08019727,0.16220304,0.16354636,2.20718182,0.37421057,,-0.98757091,0.01483636,-0.00907727,-0.12093364,0.00709091,0.01436714,-1.93973636,-2.22354364,0.00045455,0.64209091,-0.06524007,,0.01668909,-0.1195923,-85.15022002,0.0024951,,,,-0.23396196,-34.05061421,-18.41082069,-51.09960581,-5.58653116,,-2.0309053,-2.86290109,-0.06200475,-0.02711061,-0.11324344,0.00002477,,,-1.7512,-1.18242603,-0.36631242,,-0.043122,,,,,,-2.24698322,0.00001218,,,-0.89818182,-1.19402645,0.01818182,-1.3610481,-16.9942316,,0.19991598,-19.38632722,-11.21995081,-2.39209561,,-0.003828,-0.08066497,-3.52717635,,0.01363636,-70.41245398,,-14.73776604,0.01098732,,,,-0.55949513,,,-0.17816278,,-2.39920759,,-2.40858651,,-8.05839858,,-0.0490325,-2.54148182,,,,,,,,,
12/1999,0.00651445,-0.7257,-0.09887727,-0.49636796,0.03371838,2.43454545,0.40601061,,-1.14857273,-0.0631772,-0.11011,-0.18865,0.12136364,0.01727279,-1.39723636,-1.33121455,,1.94618182,-0.07670462,,-0.38230182,-0.03793103,-97.33677699,,,,-0.0187,-0.96966326,-34.45889375,-15.32689371,-62.87788324,-2.86796904,,-1.37363183,-1.44814321,-0.07199389,0.05063574,-0.18505837,0.00002477,,,-0.9163,-0.21449762,-0.41825652,,-0.02559833,,,,,,-2.02483113,0.00001218,,,-4.45727273,-0.74306872,0.00909091,-1.27349969,-18.63885443,,-0.18938876,-20.27955647,-11.96953483,-1.64070203,,,-0.07335629,-4.41457696,,0.07,-80.8123256,,-16.52445139,0.14943557,,,,-0.61845934,,,-0.16636419,,-2.43380226,,-2.71453989,,-9.78436162,,-0.0490325,-3.28315357,,,,,,,,,
03/2000,,-0.017625,-0.003073,,-0.000695,3.627557,-0.000569,,-0.02312,0.000433,0.031443,-0.000238,0.249198,,-0.342531,-0.178834,0.0002,1.346792,-0.000006,,-0.001937,,-98.724901,0.001294,,,-0.002237,-0.01384,-56.646979,-60.575692,-42.077922,8.689883,,-1.970265,4.6879,,-0.006402,1.684302,0.000042,,0.001215,-0.015158,3.659359,-0.000365,,,,,,,,-0.07968,,0.176886,,-0.110528,-2.322621,,-8.977703,-3.312114,0.000961,,-1.283647,-26.516704,2.028467,,0.008636,-0.000047,-1.167002,,,-94.034373,,-4.690528,,,,,0.357831,,0.000108,-0.058604,0.03659,-2.89731,,-0.590845,,0.007323,,-0.007589,-14.134595,,,,,-0.001101,,0.000235,,
06/2000,0.000552,-0.030725,0.01274,,,1.410479,-0.000173,,-0.005868,0.013416,,0.018974,0.300727,,-1.004469,-0.023027,0.001501,0.59629,-0.000027,,-0.002064,,-98.866026,,,,-0.000806,-0.015874,-58.876162,-63.815538,-39.989864,6.989571,,-0.852783,1.2883,,,1.575941,0.000042,,0.000535,-0.013191,5.626906,-0.000226,,,,,,,,-0.105006,0.000645,0.176886,,-0.187464,-0.926026,,-8.528555,-3.906649,0.001159,,-2.256088,-21.309593,1.650561,,0.000661,-0.000056,-1.376482,,,-93.777267,,-5.088759,,,,,0.087194,,0.000136,-0.011566,,-2.902287,,-0.696945,,0.007323,,-0.008952,-9.243505,,,,,-0.00116,,0.00004,,
09/2000,0.00041,-0.016176,0.065675,,-0.000288,0.588073,-0.000235,,-0.008018,0.00001,0.007688,0.02175,0.247117,,-1.079445,-0.061296,0.000256,0.084272,-0.000134,,-0.000289,,-93.116364,,,,-0.01696,-0.007367,-62.933536,-63.221999,-30.182828,3.213446,,-1.212147,-0.138264,0.011885,-0.007119,1.405056,0.000042,,0.000113,-0.005154,3.316397,-0.000176,,,,,,,,-0.05598,0.002566,0.176886,,-0.030325,-1.620881,,-9.201334,-1.88855,0.00092,,-0.447504,-21.948451,1.441046,,0.036278,-0.000027,-0.665418,,,-89.253441,,-3.862923,-0.001537,,,,0.040877,,0.000083,-0.180752,,-2.885396,,-0.336951,,0.007323,,-0.004327,-9.503647,,,,,-0.001097,,0.000112,,
12/2000,0.001904,-0.029723,-0.033985,,,1.530879,-0.00177,-0.001414,-0.013638,0.053304,0.006748,0.036604,0.245677,,-0.985433,-0.040325,0.00611,3.162233,0.00042,,-0.00102,,-106.16342,0.003334,,,,-0.012137,-59.813605,-62.279981,-46.349815,7.381537,,-1.171596,3.937845,,-0.105326,0.140213,0.000042,,0.0132,-0.019411,3.092916,-0.000076,,,,,,,,-0.052706,0.001814,0.176886,,-0.018842,-3.265374,,-8.789737,-3.229632,0.000979,,-2.736812,-27.700173,0.49282,,,-0.000046,-1.137939,,,-101.492995,,-4.670425,-0.000417,,,,0.358757,,0.000093,-0.309025,,-2.896621,,-0.576289,,0.007323,,-0.007401,-15.254484,,,,,-0.001037,,0.000019,,
